judet,tip,url,dns_ok,http_status,final_url,https_ok,is_institutie,cms,rss_url,rss_ok,last_signal_date,copyright_year,error
Mureș,Consiliu Județean,https://cjmures.ro,yes,200,http://www.cjmures.ro/,no,yes,other,,no,,,
